Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,3,4,1147.0,1115,1402.0,1330,WN,3170,N430WN,75.0,75.0,60.0,32.0,32.0,MDW,PIT,402,6.0,9.0,0,N,0,32.0,0.0,0.0,0.0,0.0
2008,1,3,4,1852.0,1755,2059.0,2010,WN,3249,N208WN,67.0,75.0,57.0,49.0,57.0,MDW,PIT,402,4.0,6.0,0,N,0,28.0,0.0,0.0,0.0,21.0
2008,1,3,4,2154.0,2030,50.0,2335,WN,2174,N623SW,116.0,125.0,104.0,75.0,84.0,MDW,PVD,842,4.0,8.0,0,N,0,40.0,0.0,0.0,0.0,35.0
2008,1,3,4,1853.0,1815,2153.0,2120,WN,3831,N451WN,120.0,125.0,105.0,33.0,38.0,MDW,PVD,842,5.0,10.0,0,N,0,14.0,0.0,0.0,0.0,19.0
2008,1,3,4,1555.0,1515,1834.0,1805,WN,255,N411WN,99.0,110.0,85.0,29.0,40.0,MDW,RDU,632,3.0,11.0,0,N,0,20.0,0.0,0.0,0.0,9.0
2008,1,3,4,1229.0,1210,1511.0,1455,WN,1429,N657SW,102.0,105.0,88.0,16.0,19.0,MDW,RDU,632,3.0,11.0,0,N,0,13.0,0.0,0.0,0.0,3.0
2008,1,3,4,2103.0,2020,2340.0,2300,WN,3063,N551WN,97.0,100.0,81.0,40.0,43.0,MDW,RDU,632,3.0,13.0,0,N,0,35.0,0.0,0.0,0.0,5.0
2008,1,3,4,1523.0,1435,1734.0,1650,WN,1276,N265WN,251.0,255.0,238.0,44.0,48.0,MDW,RNO,1680,5.0,8.0,0,N,0,31.0,0.0,0.0,0.0,13.0
2008,1,3,4,2058.0,1955,38.0,2340,WN,1558,N310SW,160.0,165.0,143.0,58.0,63.0,MDW,RSW,1105,5.0,12.0,0,N,0,52.0,0.0,0.0,0.0,6.0
2008,1,3,4,1138.0,915,1517.0,1305,WN,3413,N374SW,159.0,170.0,144.0,132.0,143.0,MDW,RSW,1105,4.0,11.0,0,N,0,132.0,0.0,0.0,0.0,0.0
2008,1,3,4,1341.0,1240,1602.0,1505,WN,299,N718SW,261.0,265.0,249.0,57.0,61.0,MDW,SAN,1728,3.0,9.0,0,N,0,57.0,0.0,0.0,0.0,0.0
2008,1,3,4,720.0,630,934.0,855,WN,339,N213WN,254.0,265.0,243.0,39.0,50.0,MDW,SAN,1728,3.0,8.0,0,N,0,39.0,0.0,0.0,0.0,0.0
2008,1,3,4,914.0,820,1129.0,1045,WN,635,N729SW,255.0,265.0,244.0,44.0,54.0,MDW,SAN,1728,3.0,8.0,0,N,0,40.0,0.0,0.0,0.0,4.0
2008,1,3,4,1457.0,1430,1725.0,1655,WN,1188,N254WN,268.0,265.0,258.0,30.0,27.0,MDW,SAN,1728,2.0,8.0,0,N,0,23.0,0.0,3.0,0.0,4.0
2008,1,3,4,1933.0,1835,2202.0,2100,WN,2729,N754SW,269.0,265.0,253.0,62.0,58.0,MDW,SAN,1728,4.0,12.0,0,N,0,55.0,0.0,4.0,0.0,3.0
2008,1,3,4,2112.0,1845,2346.0,2140,WN,1394,N294WN,154.0,175.0,134.0,126.0,147.0,MDW,SAT,1036,3.0,17.0,0,N,0,44.0,0.0,0.0,0.0,82.0
2008,1,3,4,2241.0,2055,48.0,2300,WN,74,N764SW,67.0,65.0,53.0,108.0,106.0,MDW,SDF,271,5.0,9.0,0,N,0,54.0,0.0,2.0,0.0,52.0
2008,1,3,4,1835.0,1755,2035.0,2000,WN,693,N232WN,60.0,65.0,44.0,35.0,40.0,MDW,SDF,271,5.0,11.0,0,N,0,9.0,0.0,0.0,0.0,26.0
2008,1,3,4,1424.0,1355,1620.0,1600,WN,823,N725SW,56.0,65.0,42.0,20.0,29.0,MDW,SDF,271,5.0,9.0,0,N,0,10.0,0.0,0.0,0.0,10.0
2008,1,3,4,2140.0,2000,2.0,2230,WN,421,N205WN,262.0,270.0,242.0,92.0,100.0,MDW,SEA,1733,4.0,16.0,0,N,0,92.0,0.0,0.0,0.0,0.0
2008,1,3,4,824.0,755,1049.0,1025,WN,2702,N209WN,265.0,270.0,247.0,24.0,29.0,MDW,SEA,1733,5.0,13.0,0,N,0,24.0,0.0,0.0,0.0,0.0
2008,1,3,4,2131.0,1915,29.0,2205,WN,1009,N478WN,298.0,290.0,274.0,144.0,136.0,MDW,SFO,1855,4.0,20.0,0,N,0,0.0,135.0,8.0,0.0,1.0
2008,1,3,4,1736.0,1305,2031.0,1555,WN,1837,N761RR,295.0,290.0,268.0,276.0,271.0,MDW,SFO,1855,4.0,23.0,0,N,0,266.0,0.0,5.0,0.0,5.0
2008,1,3,4,1319.0,950,1615.0,1240,WN,3846,N751SW,296.0,290.0,267.0,215.0,209.0,MDW,SFO,1855,4.0,25.0,0,N,0,200.0,0.0,6.0,0.0,9.0
2008,1,3,4,824.0,735,1059.0,1020,WN,220,N275WN,275.0,285.0,260.0,39.0,49.0,MDW,SJC,1838,4.0,11.0,0,N,0,39.0,0.0,0.0,0.0,0.0
2008,1,3,4,1900.0,1815,2141.0,2100,WN,2199,N900WN,281.0,285.0,265.0,41.0,45.0,MDW,SJC,1838,5.0,11.0,0,N,0,41.0,0.0,0.0,0.0,0.0
2008,1,3,4,1024.0,925,1245.0,1155,WN,151,N750SA,201.0,210.0,186.0,50.0,59.0,MDW,SLC,1258,6.0,9.0,0,N,0,30.0,0.0,0.0,0.0,20.0
2008,1,3,4,1725.0,1640,1948.0,1910,WN,1662,N461WN,203.0,210.0,185.0,38.0,45.0,MDW,SLC,1258,4.0,14.0,0,N,0,38.0,0.0,0.0,0.0,0.0
2008,1,3,4,2052.0,1930,2319.0,2200,WN,163,N469WN,267.0,270.0,253.0,79.0,82.0,MDW,SMF,1790,4.0,10.0,0,N,0,15.0,0.0,0.0,0.0,64.0
2008,1,3,4,840.0,825,1116.0,1055,WN,3145,N201LV,276.0,270.0,253.0,21.0,15.0,MDW,SMF,1790,3.0,20.0,0,N,0,15.0,0.0,6.0,0.0,0.0
2008,1,3,4,1138.0,1000,1235.0,1105,WN,29,N652SW,57.0,65.0,46.0,90.0,98.0,MDW,STL,251,3.0,8.0,0,N,0,86.0,0.0,0.0,0.0,4.0
2008,1,3,4,2208.0,2125,2259.0,2225,WN,393,N278WN,51.0,60.0,40.0,34.0,43.0,MDW,STL,251,3.0,8.0,0,N,0,34.0,0.0,0.0,0.0,0.0
2008,1,3,4,1934.0,1855,2037.0,2000,WN,490,N651SW,63.0,65.0,45.0,37.0,39.0,MDW,STL,251,4.0,14.0,0,N,0,15.0,0.0,0.0,0.0,22.0
2008,1,3,4,634.0,625,740.0,725,WN,1586,N293,66.0,60.0,46.0,15.0,9.0,MDW,STL,251,4.0,16.0,0,N,0,9.0,0.0,6.0,0.0,0.0
2008,1,3,4,1754.0,1655,1853.0,1800,WN,2263,N514SW,59.0,65.0,49.0,53.0,59.0,MDW,STL,251,4.0,6.0,0,N,0,47.0,0.0,0.0,0.0,6.0
2008,1,3,4,1355.0,1305,1451.0,1410,WN,2361,N348SW,56.0,65.0,44.0,41.0,50.0,MDW,STL,251,4.0,8.0,0,N,0,39.0,0.0,0.0,0.0,2.0
2008,1,3,4,2221.0,2050,135.0,20,WN,514,N432WN,134.0,150.0,122.0,75.0,91.0,MDW,TPA,997,3.0,9.0,0,N,0,44.0,0.0,0.0,0.0,31.0
2008,1,3,4,1841.0,1625,2200.0,2000,WN,1153,N440LV,139.0,155.0,126.0,120.0,136.0,MDW,TPA,997,6.0,7.0,0,N,0,29.0,0.0,0.0,0.0,91.0
2008,1,3,4,1149.0,1105,1424.0,1350,WN,280,N460WN,215.0,225.0,202.0,34.0,44.0,MDW,TUS,1440,3.0,10.0,0,N,0,25.0,0.0,0.0,0.0,9.0
2008,1,3,4,2015.0,1845,2301.0,2130,WN,422,N779SW,226.0,225.0,210.0,91.0,90.0,MDW,TUS,1440,4.0,12.0,0,N,0,18.0,0.0,1.0,0.0,72.0
2008,1,3,4,2211.0,2130,2327.0,2300,WN,2038,N674AA,76.0,90.0,64.0,27.0,41.0,MHT,BWI,377,3.0,9.0,0,N,0,3.0,0.0,0.0,0.0,24.0
2008,1,3,4,1512.0,1445,1656.0,1620,WN,2437,N225WN,104.0,95.0,69.0,36.0,27.0,MHT,BWI,377,27.0,8.0,0,N,0,11.0,0.0,9.0,0.0,16.0
2008,1,3,4,1755.0,1715,1910.0,1850,WN,2611,N458WN,75.0,95.0,60.0,20.0,40.0,MHT,BWI,377,5.0,10.0,0,N,0,4.0,0.0,0.0,0.0,16.0
2008,1,3,4,1404.0,1305,1518.0,1435,WN,3691,N257WN,74.0,90.0,61.0,43.0,59.0,MHT,BWI,377,3.0,10.0,0,N,0,4.0,0.0,0.0,0.0,39.0
2008,1,3,4,754.0,645,1028.0,950,WN,2719,N466WN,334.0,365.0,320.0,38.0,69.0,MHT,LAS,2356,5.0,9.0,0,N,0,38.0,0.0,0.0,0.0,0.0
2008,1,3,4,1909.0,1650,2158.0,2010,WN,2213,N291WN,169.0,200.0,155.0,108.0,139.0,MHT,MCO,1142,3.0,11.0,0,N,0,6.0,0.0,0.0,0.0,102.0
2008,1,3,4,2332.0,2115,216.0,30,WN,3680,N606SW,164.0,195.0,155.0,106.0,137.0,MHT,MCO,1142,3.0,6.0,0,N,0,0.0,0.0,0.0,0.0,106.0
2008,1,3,4,1048.0,1005,1201.0,1140,WN,813,N679AA,133.0,155.0,117.0,21.0,43.0,MHT,MDW,838,6.0,10.0,0,N,0,3.0,0.0,0.0,0.0,18.0
2008,1,3,4,1824.0,1750,1941.0,1925,WN,2888,N713SW,137.0,155.0,124.0,16.0,34.0,MHT,MDW,838,6.0,7.0,0,N,0,0.0,0.0,0.0,0.0,16.0
2008,1,3,4,1448.0,1410,1601.0,1545,WN,2900,N761RR,133.0,155.0,120.0,16.0,38.0,MHT,MDW,838,6.0,7.0,0,N,0,8.0,0.0,0.0,0.0,8.0
2008,1,3,4,1740.0,1630,1852.0,1800,WN,312,N604SW,72.0,90.0,57.0,52.0,70.0,MHT,PHL,290,6.0,9.0,0,N,0,12.0,0.0,0.0,0.0,40.0
2008,1,3,4,950.0,920,1105.0,1045,WN,2463,N771SA,75.0,85.0,57.0,20.0,30.0,MHT,PHL,290,7.0,11.0,0,N,0,16.0,0.0,0.0,0.0,4.0
2008,1,3,4,1300.0,1210,1417.0,1340,WN,3316,N290WN,77.0,90.0,65.0,37.0,50.0,MHT,PHL,290,4.0,8.0,0,N,0,4.0,0.0,0.0,0.0,33.0
2008,1,3,4,946.0,755,1259.0,1125,WN,3241,N221WN,193.0,210.0,164.0,94.0,111.0,MHT,TPA,1204,5.0,24.0,0,N,0,94.0,0.0,0.0,0.0,0.0
2008,1,3,4,1249.0,1120,1343.0,1235,WN,521,N781WN,54.0,75.0,47.0,68.0,89.0,MSY,BHM,321,2.0,5.0,0,N,0,60.0,0.0,0.0,0.0,8.0
2008,1,3,4,837.0,825,1204.0,1140,WN,432,N643SW,147.0,135.0,140.0,24.0,12.0,MSY,BWI,998,2.0,5.0,0,N,0,12.0,0.0,12.0,0.0,0.0
2008,1,3,4,1626.0,1505,1748.0,1630,WN,1936,N295WN,82.0,85.0,71.0,78.0,81.0,MSY,DAL,437,5.0,6.0,0,N,0,65.0,0.0,0.0,0.0,13.0
2008,1,3,4,1530.0,1355,1634.0,1505,WN,223,N677AA,64.0,70.0,54.0,89.0,95.0,MSY,HOU,303,4.0,6.0,0,N,0,82.0,0.0,0.0,0.0,7.0
2008,1,3,4,2007.0,1930,2106.0,2040,WN,570,N357SW,59.0,70.0,53.0,26.0,37.0,MSY,HOU,303,2.0,4.0,0,N,0,0.0,0.0,0.0,0.0,26.0
2008,1,3,4,1316.0,1135,1413.0,1245,WN,689,N426WN,57.0,70.0,50.0,88.0,101.0,MSY,HOU,303,3.0,4.0,0,N,0,55.0,0.0,0.0,0.0,33.0
2008,1,3,4,1708.0,1645,1815.0,1755,WN,1192,N274WN,67.0,70.0,55.0,20.0,23.0,MSY,HOU,303,3.0,9.0,0,N,0,10.0,0.0,0.0,0.0,10.0
2008,1,3,4,1740.0,1645,1948.0,1855,WN,714,N305SW,128.0,130.0,115.0,53.0,55.0,MSY,MDW,825,7.0,6.0,0,N,0,8.0,0.0,0.0,0.0,45.0
2008,1,3,4,1324.0,1230,1548.0,1510,WN,169,N550WN,204.0,220.0,193.0,38.0,54.0,MSY,PHX,1301,5.0,6.0,0,N,0,3.0,0.0,0.0,0.0,35.0
2008,1,3,4,1406.0,1240,1622.0,1505,WN,788,N427WN,76.0,85.0,67.0,77.0,86.0,MSY,TPA,487,4.0,5.0,0,N,0,64.0,0.0,0.0,0.0,13.0
2008,1,3,4,1148.0,1055,1459.0,1410,WN,45,N631SW,131.0,135.0,110.0,49.0,53.0,OAK,ABQ,889,5.0,16.0,0,N,0,49.0,0.0,0.0,0.0,0.0
2008,1,3,4,1938.0,1920,2256.0,2230,WN,527,N727SW,138.0,130.0,107.0,26.0,18.0,OAK,ABQ,889,5.0,26.0,0,N,0,0.0,0.0,8.0,0.0,18.0
2008,1,3,4,1152.0,1120,1802.0,1730,WN,882,N774SW,250.0,250.0,232.0,32.0,32.0,OAK,BNA,1959,5.0,13.0,0,N,0,21.0,0.0,0.0,0.0,11.0
2008,1,3,4,1051.0,1010,1314.0,1240,WN,783,N306SW,83.0,90.0,66.0,34.0,41.0,OAK,BOI,511,3.0,14.0,0,N,0,12.0,0.0,0.0,0.0,22.0
2008,1,3,4,1953.0,1935,2218.0,2200,WN,2612,N479WN,85.0,85.0,64.0,18.0,18.0,OAK,BOI,511,3.0,18.0,0,N,0,18.0,0.0,0.0,0.0,0.0
2008,1,3,4,1632.0,1615,1738.0,1720,WN,346,N489WN,66.0,65.0,48.0,18.0,17.0,OAK,BUR,325,3.0,15.0,0,N,0,0.0,0.0,1.0,0.0,17.0
2008,1,3,4,2000.0,1855,2109.0,2000,WN,444,N682SW,69.0,65.0,49.0,69.0,65.0,OAK,BUR,325,2.0,18.0,0,N,0,0.0,0.0,4.0,0.0,65.0
2008,1,3,4,1502.0,1445,1607.0,1550,WN,481,N413WN,65.0,65.0,49.0,17.0,17.0,OAK,BUR,325,2.0,14.0,0,N,0,14.0,0.0,0.0,0.0,3.0
2008,1,3,4,1229.0,1135,1341.0,1240,WN,891,N400WN,72.0,65.0,49.0,61.0,54.0,OAK,BUR,325,2.0,21.0,0,N,0,1.0,0.0,7.0,0.0,53.0
2008,1,3,4,2051.0,2015,2151.0,2120,WN,1150,N235WN,60.0,65.0,48.0,31.0,36.0,OAK,BUR,325,2.0,10.0,0,N,0,14.0,0.0,0.0,0.0,17.0
2008,1,3,4,1628.0,1520,1729.0,1625,WN,1311,N605SW,61.0,65.0,50.0,64.0,68.0,OAK,BUR,325,1.0,10.0,0,N,0,17.0,0.0,0.0,0.0,47.0
2008,1,3,4,1816.0,1750,1921.0,1855,WN,2550,N771SA,65.0,65.0,49.0,26.0,26.0,OAK,BUR,325,2.0,14.0,0,N,0,13.0,0.0,0.0,0.0,13.0
2008,1,3,4,1243.0,1220,1345.0,1325,WN,2614,N602SW,62.0,65.0,50.0,20.0,23.0,OAK,BUR,325,2.0,10.0,0,N,0,20.0,0.0,0.0,0.0,0.0
2008,1,3,4,2059.0,1930,2206.0,2035,WN,2732,N705SW,67.0,65.0,48.0,91.0,89.0,OAK,BUR,325,2.0,17.0,0,N,0,15.0,0.0,2.0,0.0,74.0
2008,1,3,4,2146.0,2050,2251.0,2155,WN,3589,N601WN,65.0,65.0,51.0,56.0,56.0,OAK,BUR,325,2.0,12.0,0,N,0,13.0,0.0,0.0,0.0,43.0
2008,1,3,4,1740.0,1650,2055.0,2015,WN,497,N445WN,135.0,145.0,113.0,40.0,50.0,OAK,DEN,957,8.0,14.0,0,N,0,0.0,0.0,7.0,0.0,33.0
2008,1,3,4,2010.0,1910,2326.0,2235,WN,1426,N720WN,136.0,145.0,114.0,51.0,60.0,OAK,DEN,957,8.0,14.0,0,N,0,10.0,0.0,0.0,0.0,41.0
2008,1,3,4,2155.0,1940,2350.0,2140,WN,223,N223WN,115.0,120.0,93.0,130.0,135.0,OAK,GEG,723,5.0,17.0,0,N,0,19.0,0.0,0.0,0.0,111.0
2008,1,3,4,1620.0,1520,2144.0,2100,WN,78,N268WN,204.0,220.0,189.0,44.0,60.0,OAK,HOU,1642,3.0,12.0,0,N,0,14.0,0.0,0.0,0.0,30.0
2008,1,3,4,1623.0,1500,1752.0,1625,WN,302,N473WN,89.0,85.0,62.0,87.0,83.0,OAK,LAS,407,4.0,23.0,0,N,0,83.0,0.0,4.0,0.0,0.0
2008,1,3,4,2154.0,2040,2314.0,2205,WN,428,N683SW,80.0,85.0,63.0,69.0,74.0,OAK,LAS,407,4.0,13.0,0,N,0,2.0,0.0,0.0,0.0,67.0
2008,1,3,4,1322.0,1245,1444.0,1410,WN,500,N799SW,82.0,85.0,64.0,34.0,37.0,OAK,LAS,407,3.0,15.0,0,N,0,34.0,0.0,0.0,0.0,0.0
2008,1,3,4,2059.0,1945,2220.0,2105,WN,890,N788SA,81.0,80.0,61.0,75.0,74.0,OAK,LAS,407,6.0,14.0,0,N,0,41.0,0.0,1.0,0.0,33.0
2008,1,3,4,1504.0,1355,1631.0,1520,WN,1585,N766SW,87.0,85.0,66.0,71.0,69.0,OAK,LAS,407,8.0,13.0,0,N,0,50.0,0.0,2.0,0.0,19.0
2008,1,3,4,1615.0,1540,1741.0,1705,WN,2632,N784SW,86.0,85.0,65.0,36.0,35.0,OAK,LAS,407,5.0,16.0,0,N,0,16.0,0.0,1.0,0.0,19.0
2008,1,3,4,1647.0,1630,1829.0,1755,WN,3327,N282WN,102.0,85.0,59.0,34.0,17.0,OAK,LAS,407,20.0,23.0,0,N,0,2.0,0.0,17.0,0.0,15.0
2008,1,3,4,2142.0,2120,2310.0,2245,WN,3396,N787SA,88.0,85.0,59.0,25.0,22.0,OAK,LAS,407,17.0,12.0,0,N,0,22.0,0.0,3.0,0.0,0.0
2008,1,3,4,1816.0,1745,1954.0,1910,WN,3940,N434WN,98.0,85.0,61.0,44.0,31.0,OAK,LAS,407,20.0,17.0,0,N,0,0.0,0.0,13.0,0.0,31.0
2008,1,3,4,928.0,900,1042.0,1020,WN,96,N311SW,74.0,80.0,54.0,22.0,28.0,OAK,LAX,337,6.0,14.0,0,N,0,9.0,0.0,0.0,0.0,13.0
2008,1,3,4,1551.0,1530,1704.0,1645,WN,230,N364SW,73.0,75.0,52.0,19.0,21.0,OAK,LAX,337,6.0,15.0,0,N,0,9.0,0.0,0.0,0.0,10.0
2008,1,3,4,2015.0,2000,2138.0,2120,WN,252,N359SW,83.0,80.0,59.0,18.0,15.0,OAK,LAX,337,7.0,17.0,0,N,0,3.0,0.0,3.0,0.0,12.0
2008,1,3,4,1821.0,1730,1949.0,1845,WN,925,N384SW,88.0,75.0,58.0,64.0,51.0,OAK,LAX,337,8.0,22.0,0,N,0,8.0,0.0,13.0,0.0,43.0
2008,1,3,4,1426.0,1400,1545.0,1515,WN,1107,N708SA,79.0,75.0,51.0,30.0,26.0,OAK,LAX,337,19.0,9.0,0,N,0,19.0,0.0,4.0,0.0,7.0
2008,1,3,4,2221.0,2100,2335.0,2215,WN,1192,N274WN,74.0,75.0,52.0,80.0,81.0,OAK,LAX,337,9.0,13.0,0,N,0,18.0,0.0,0.0,0.0,62.0
2008,1,3,4,1937.0,1830,2051.0,1945,WN,1485,N605SW,74.0,75.0,52.0,66.0,67.0,OAK,LAX,337,6.0,16.0,0,N,0,1.0,0.0,0.0,0.0,65.0
2008,1,3,4,1730.0,1600,1859.0,1715,WN,1671,N684WN,89.0,75.0,55.0,104.0,90.0,OAK,LAX,337,15.0,19.0,0,N,0,1.0,0.0,14.0,0.0,89.0
2008,1,3,4,1731.0,1700,1844.0,1815,WN,2208,N632SW,73.0,75.0,53.0,29.0,31.0,OAK,LAX,337,6.0,14.0,0,N,0,0.0,0.0,0.0,0.0,29.0
2008,1,3,4,1122.0,1100,1237.0,1215,WN,2733,N647SW,75.0,75.0,57.0,22.0,22.0,OAK,LAX,337,6.0,12.0,0,N,0,9.0,0.0,0.0,0.0,13.0
2008,1,3,4,1827.0,1800,1952.0,1915,WN,3394,N667SW,85.0,75.0,55.0,37.0,27.0,OAK,LAX,337,7.0,23.0,0,N,0,13.0,0.0,10.0,0.0,14.0
2008,1,3,4,1935.0,1900,2049.0,2015,WN,3939,N654SW,74.0,75.0,53.0,34.0,35.0,OAK,LAX,337,5.0,16.0,0,N,0,13.0,0.0,0.0,0.0,21.0
2008,1,3,4,1433.0,1340,1936.0,1905,WN,3829,N465WN,183.0,205.0,170.0,31.0,53.0,OAK,MCI,1489,5.0,8.0,0,N,0,23.0,0.0,0.0,0.0,8.0
2008,1,3,4,1519.0,1425,2102.0,2025,WN,514,N432WN,223.0,240.0,210.0,37.0,54.0,OAK,MDW,1844,5.0,8.0,0,N,0,19.0,0.0,0.0,0.0,18.0
2008,1,3,4,1358.0,1210,1953.0,1815,WN,1136,N733SA,235.0,245.0,213.0,98.0,108.0,OAK,MDW,1844,7.0,15.0,0,N,0,25.0,0.0,0.0,0.0,73.0
2008,1,3,4,1943.0,1715,137.0,2310,WN,2091,N426WN,234.0,235.0,204.0,147.0,148.0,OAK,MDW,1844,6.0,24.0,0,N,0,19.0,0.0,0.0,0.0,128.0
2008,1,3,4,2115.0,2000,2235.0,2115,WN,464,N795SW,80.0,75.0,56.0,80.0,75.0,OAK,ONT,361,5.0,19.0,0,N,0,24.0,0.0,5.0,0.0,51.0
2008,1,3,4,2217.0,2050,2329.0,2205,WN,582,N629SW,72.0,75.0,56.0,84.0,87.0,OAK,ONT,361,5.0,11.0,0,N,0,21.0,0.0,0.0,0.0,63.0
2008,1,3,4,1812.0,1705,1926.0,1820,WN,835,N460WN,74.0,75.0,54.0,66.0,67.0,OAK,ONT,361,4.0,16.0,0,N,0,14.0,0.0,0.0,0.0,52.0
2008,1,3,4,1323.0,1245,1452.0,1400,WN,898,N328SW,89.0,75.0,57.0,52.0,38.0,OAK,ONT,361,5.0,27.0,0,N,0,17.0,0.0,14.0,0.0,21.0
2008,1,3,4,1932.0,1850,2051.0,2005,WN,988,N636WN,79.0,75.0,57.0,46.0,42.0,OAK,ONT,361,5.0,17.0,0,N,0,8.0,0.0,4.0,0.0,34.0
2008,1,3,4,1550.0,1540,1710.0,1655,WN,3765,N654SW,80.0,75.0,55.0,15.0,10.0,OAK,ONT,361,4.0,21.0,0,N,0,7.0,0.0,5.0,0.0,3.0
2008,1,3,4,1743.0,1650,1921.0,1830,WN,430,N328SW,98.0,100.0,79.0,51.0,53.0,OAK,PDX,543,4.0,15.0,0,N,0,29.0,0.0,0.0,0.0,22.0
2008,1,3,4,2238.0,2115,6.0,2255,WN,644,N423WN,88.0,100.0,73.0,71.0,83.0,OAK,PDX,543,5.0,10.0,0,N,0,8.0,0.0,0.0,0.0,63.0
2008,1,3,4,2022.0,1940,2157.0,2120,WN,829,N476WN,95.0,100.0,72.0,37.0,42.0,OAK,PDX,543,8.0,15.0,0,N,0,11.0,0.0,0.0,0.0,26.0
2008,1,3,4,2230.0,2050,104.0,2340,WN,190,N378SW,94.0,110.0,84.0,84.0,100.0,OAK,PHX,646,2.0,8.0,0,N,0,0.0,0.0,6.0,0.0,78.0
2008,1,3,4,2015.0,1815,2255.0,2110,WN,1222,N304SW,100.0,115.0,86.0,105.0,120.0,OAK,PHX,646,4.0,10.0,0,N,0,2.0,0.0,0.0,0.0,103.0
2008,1,3,4,1209.0,1125,1447.0,1415,WN,1686,N207WN,98.0,110.0,86.0,32.0,44.0,OAK,PHX,646,3.0,9.0,0,N,0,6.0,0.0,0.0,0.0,26.0
2008,1,3,4,1727.0,1605,1824.0,1655,WN,985,N752SW,57.0,50.0,31.0,89.0,82.0,OAK,RNO,180,5.0,21.0,0,N,0,14.0,0.0,7.0,0.0,68.0
2008,1,3,4,1330.0,1255,1435.0,1345,WN,3502,N601WN,65.0,50.0,33.0,50.0,35.0,OAK,RNO,180,4.0,28.0,0,N,0,30.0,0.0,15.0,0.0,5.0
2008,1,3,4,1736.0,1650,1858.0,1815,WN,318,N474WN,82.0,85.0,61.0,43.0,46.0,OAK,SAN,446,4.0,17.0,0,N,0,0.0,0.0,1.0,0.0,42.0
2008,1,3,4,1457.0,1430,1613.0,1550,WN,828,N270WN,76.0,80.0,66.0,23.0,27.0,OAK,SAN,446,2.0,8.0,0,N,0,17.0,0.0,0.0,0.0,6.0
2008,1,3,4,1213.0,1140,1332.0,1305,WN,1065,N473WN,79.0,85.0,64.0,27.0,33.0,OAK,SAN,446,3.0,12.0,0,N,0,5.0,0.0,0.0,0.0,22.0
2008,1,3,4,1813.0,1745,1945.0,1910,WN,1255,N361SW,92.0,85.0,66.0,35.0,28.0,OAK,SAN,446,3.0,23.0,0,N,0,0.0,0.0,7.0,0.0,28.0
2008,1,3,4,1945.0,1930,2110.0,2055,WN,2269,N489WN,85.0,85.0,61.0,15.0,15.0,OAK,SAN,446,3.0,21.0,0,N,0,0.0,0.0,5.0,0.0,10.0
2008,1,3,4,1421.0,1330,1539.0,1455,WN,2719,N466WN,78.0,85.0,64.0,44.0,51.0,OAK,SAN,446,4.0,10.0,0,N,0,18.0,0.0,0.0,0.0,26.0
2008,1,3,4,1651.0,1620,1818.0,1745,WN,2884,N795SW,87.0,85.0,67.0,33.0,31.0,OAK,SAN,446,4.0,16.0,0,N,0,11.0,0.0,2.0,0.0,20.0
2008,1,3,4,2056.0,2010,2221.0,2135,WN,3058,N224WN,85.0,85.0,66.0,46.0,46.0,OAK,SAN,446,4.0,15.0,0,N,0,12.0,0.0,0.0,0.0,34.0
2008,1,3,4,1503.0,1415,1729.0,1615,WN,237,N281WN,146.0,120.0,91.0,74.0,48.0,OAK,SEA,671,5.0,50.0,0,N,0,8.0,0.0,26.0,0.0,40.0
2008,1,3,4,1223.0,1145,1413.0,1345,WN,256,N336SW,110.0,120.0,89.0,28.0,38.0,OAK,SEA,671,3.0,18.0,0,N,0,22.0,0.0,0.0,0.0,6.0
2008,1,3,4,1800.0,1735,2014.0,1935,WN,872,N337SW,134.0,120.0,106.0,39.0,25.0,OAK,SEA,671,4.0,24.0,0,N,0,12.0,0.0,14.0,0.0,13.0
2008,1,3,4,1745.0,1655,2000.0,1855,WN,1071,N315SW,135.0,120.0,113.0,65.0,50.0,OAK,SEA,671,7.0,15.0,0,N,0,20.0,0.0,15.0,0.0,30.0
2008,1,3,4,2153.0,2055,2347.0,2255,WN,2730,N273WN,114.0,120.0,91.0,52.0,58.0,OAK,SEA,671,5.0,18.0,0,N,0,20.0,0.0,0.0,0.0,32.0
2008,1,3,4,1325.0,1300,1611.0,1540,WN,125,N782SA,106.0,100.0,83.0,31.0,25.0,OAK,SLC,588,2.0,21.0,0,N,0,21.0,0.0,6.0,0.0,4.0
2008,1,3,4,2120.0,2030,2359.0,2310,WN,246,N487WN,99.0,100.0,76.0,49.0,50.0,OAK,SLC,588,6.0,17.0,0,N,0,8.0,0.0,0.0,0.0,41.0
2008,1,3,4,1039.0,1015,1316.0,1300,WN,1678,N219WN,97.0,105.0,77.0,16.0,24.0,OAK,SLC,588,5.0,15.0,0,N,0,1.0,0.0,0.0,0.0,15.0
